id,real,type,repo,commit_hash,component,symptom,bug_pattern,comment,localization
2004,bug,Classical,rigetti/pyquil,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0,Quantum Abstractions,"Crash - OS/PL Error, Crash",Type Problem,"Reporter: ""STORE documentation says source can be constant value. But actually it type errors if source is not a MemoryReference."" Fix: the check on the type now accepts also istance of int and float, not only MemoryReference",https://github.com/rigetti/pyquil/commit/b9f050c6e33a036c10d6f984c3f0b0f29836d2e0#diff-1920b529c22ceba1d55651eb115aac6f9628f0547644c4874e1f5b5349667be0L739
2005,bug,Quantum,rigetti/pyquil,58965c33b8314cda119ff36e46b705a03835d397,Visualization and Plotting,"Incorrect Visualization, Incorrect Output","Wrong Concept, Wrong Identifier",fix latex diagram output. Bug: confuse target_qubit with qubit variables.,https://github.com/rigetti/pyquil/commit/58965c33b8314cda119ff36e46b705a03835d397#diff-ea091872aca84c3330c210790a83dfa22721dad19ac17b0fbc72fe71aaa01c3cL471
2007,bug,Classical,rigetti/pyquil,75a7c7428235e017ac6740e804cce64057bc3a95,Tutorial and Examples,"Crash - OS/PL Error, Crash",API Misuse - Internal,Fix a parameter in an example notebook,https://github.com/rigetti/pyquil/commit/75a7c7428235e017ac6740e804cce64057bc3a95#diff-997b913133abd91332f800aedc174f1b8953a72ba095c9b66d90ae31e5137adeR630
2018,bug,Classical,rigetti/pyquil,279a29b432a6c12d013b26201fc53410fca4f48d,Intermediate Representation,"Crash - OS/PL Error, Crash","Incorrect Application Logic, Type Problem, Overlooked Corner Case","Problem in the parsing of quil code (low level code similar to QASM). Fixer: ""When we passed string of hamiltonian whose coefficient is 0 or its real value is 0 to Observable::create_observable_from_openfermion_text, the kernel crashes.""",https://github.com/rigetti/pyquil/commit/279a29b432a6c12d013b26201fc53410fca4f48d#diff-4b1d75b1480b6d4ad47723d6c3888a1e3cf60196383b85fa54c6244f040b80bdR124
2032,bug,Classical,dwavesystems/dwave-system,4050d488f3d6ffd0a828d531127a0231527d2b6c,Quantum Abstractions,Unclear,Incorrect IR - Wrong Information,"The solver object is updated with additional data which are received via client-server communication. The interpretation of the information coming from the server responsed has to be used in a different way internally. Fix: use the node attribute of the solver object, instead of encoding_qubits, to avoid duplicates. (solver class: self.nodes = self.variables = set(self._encoding_qubits))",https://github.com/dwavesystems/dwave-system/commit/4050d488f3d6ffd0a828d531127a0231527d2b6c#diff-7b174586ea8f3213c870186fc2183f91aeb833059df58ac610110507b44371a3R70
2033,bug,Classical,dwavesystems/dwave-system,38629d04e0e33a3a2c69ff5c85938aed49356ce1,Quantum Abstractions,"Crash - Application Error, Crash","Typo, Wrong Identifier","Fixer: ""Fix typo where initial_state_kwargs was not correct iterated over""",https://github.com/dwavesystems/dwave-system/commit/38629d04e0e33a3a2c69ff5c85938aed49356ce1#diff-146a63c7404d3e48f16c02684a6605ce2e172a554b92ea2f372397202277c022L292
2043,bug,Quantum,dwavesystems/dwave-system,e83f632479ec51e425f62305f58ecf284b557a7e,Quantum Abstractions,"Crash - Application Error, Crash",Incorrect IR - Wrong Information,"Reporter: AutoEmbeddingComposite(DWaveSampler()).sample(dimod.BQM({}, {(0, 1): 1}, 0, 'BINARY')) > app crash. According to the bug report (https://github.com/dwavesystems/dwave-system/issues/196), the bugs causes an exception.",https://github.com/dwavesystems/dwave-system/commit/e83f632479ec51e425f62305f58ecf284b557a7e#diff-f3bedbd3f25676fde0e295235a785efb8d88e6d1911f074463705b195b30574cR329
2052,bug,Classical,dwavesystems/dwave-system,e8a1fefc86f560799ded9dfc19b54e70964db17b,Testing,Failing Test,"API Misuse - Internal, Flaky Test","Fixer: ""Bug root cause: the test that was failing, embedding composite with initial_state and annealing_schedule, was not properly fetching/using a solver that supports those features. The reason why this test was passing before is pure luck. It was using the cloud-client v0.5.0 which was returning solvers in different order, so by chance a QPU solver was the default. In v0.5.1 the order changed, and required solver features had to be explicitly listed.""",https://github.com/dwavesystems/dwave-system/commit/e8a1fefc86f560799ded9dfc19b54e70964db17b#diff-9a6b759709a1207d1a142cb407032253e360ded920aecf0c7f4f35744477ff53R31
2056,bug,Quantum,dwavesystems/dwave-system,d0fd4c0163e984dfd2adae43f7bc7ee7f4edc829,Quantum Abstractions,Other Non-functional,"Overlooked Corner Case, Chain Strength","Fixer: ""Don't raise a chain strength warning when chains have length <= 1"".",https://github.com/dwavesystems/dwave-system/commit/d0fd4c0163e984dfd2adae43f7bc7ee7f4edc829#diff-30f514b6fd7c2552f8bcdb09bce60d87cdb4b200df2786d090ef4acecd56d45fR183
2064,bug,Classical,dwavesystems/dwave-system,91a5b5ccd746906b701fe22adca0bd5716f79a47,Quantum Abstractions,"Crash - Application Error, Crash","Misconfiguration, String Bug","AutoEmbeddingComposite(DWaveSampler()).sample(dimod.BQM({}, {(0, 1): 1}, 0, 'BINARY')) > app_crash whereas with 'SPIN' instead of 'BINARY' it works. It is inconsistent since BINARY and SPIN is just a convention to represnet variable types. (-1, 1) instead of (0, 1)",https://github.com/dwavesystems/dwave-system/commit/91a5b5ccd746906b701fe22adca0bd5716f79a47#diff-65eb42d3a55da8bbe2c8474ba04bfe2a047b27372655f8e2f14141a3da3ea5d2L96
2066,bug,Classical,dwavesystems/dwave-system,ff44e1bbad1fce93a4685d65119e1b6d96cf23b2,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Installation, String Bug","Reporter: ""dwave-preprocessing was promoted to a full dependency in dimod==0.10.5 and the preprocessing extra install argument was removed."" So the code install_requires = ['dimod[preprocessing]>=0.9.11 --> became --> install_requires = ['dimod>=0.9.11, . Fixer: ""This will fix a pkg_resources.UnknownExtra error that comes up when another package requires dwave-system but dwave-preprocessing is not installed (despite dwave-preprocessing not being a requirement).""",https://github.com/dwavesystems/dwave-system/commit/ff44e1bbad1fce93a4685d65119e1b6d96cf23b2#diff-60f61ab7a8d1910d86d9fda2261620314edcae5894d5aaa236b821c7256badd7L30
2067,bug,Classical,dwavesystems/dwave-system,00fa6703c7e550314e5ea171ca4c10d15282079c,Quantum Abstractions,Incorrect Output,Incorrect Application Logic,"Reporter: ""LeapHybridSampler and LeapHybridDQMSampler update required solver features on kwargs level only, effectively ignoring user's config from file/env.""",https://github.com/dwavesystems/dwave-system/commit/00fa6703c7e550314e5ea171ca4c10d15282079c#diff-65eb42d3a55da8bbe2c8474ba04bfe2a047b27372655f8e2f14141a3da3ea5d2R116
2068,bug,Classical,dwavesystems/dwave-system,abce195feee853ed9a82694af72c3fb59818bb4e,Testing,Failing Test,Overlooked Corner Case,"Fixer: ""Make QPU tests insensitive to QPU topology availability"". So that if the qpu is not available the test is skipped and not failed.",https://github.com/dwavesystems/dwave-system/commit/abce195feee853ed9a82694af72c3fb59818bb4e#diff-2f937fc363053e950a42d4f6cde25112fd5c41bce90671ce56c5640ed4bc8b81R139
2069,bug,Classical,microsoft/qsharp-runtime,c245ecbc908adfa830c19be4dec5c50f58a07837,Classical Abstractions,"Crash - OS/PL Error, Crash",Overlooked Corner Case,"Reporter: ""in the slicing method, the line ""long rangeCount = 1 + (range.End - range.Start) / range.Step;"" is not correct; it mistakenly computes that e.g. the range 1 .. 2 .. 0 has one element, which subsequently causes an ArgumentOutOfRangeException exception.""",https://github.com/microsoft/qsharp-runtime/commit/c245ecbc908adfa830c19be4dec5c50f58a07837#diff-18f23a69bbcb43bfa570d15ef2e9e268dcbea346af600545b90ead1546bfb74cR390
2070,bug,Classical,microsoft/qsharp-runtime,e1d4c07c299b31d3486647e0ce3748df97a0d786,Machine Code Generation,Failing Test,Overlooked Corner Case,"Reporter: 'While writing unit tests for a generic-typed function, I ran into some strange behavior. The function works perfectly when called from the same file, but it seems to return a QVoid when called from the test suite, instead of the expected Bool.""",https://github.com/microsoft/qsharp-runtime/commit/e1d4c07c299b31d3486647e0ce3748df97a0d786#diff-9a3d08240fcb152748986f06c20281497b3038ed4738989591275e73e810a9d9R553
2076,bug,Classical,microsoft/qsharp-runtime,00818415e46a90d880f4b4cc11a4f89ab88ff8ff,Testing,Failing Test,String Encoding Related,"Fixer: ""The test was failing locally on my machine due to mismatch between the oracle strings (\r) and the text dumped into the file (\r\n). I've changed the string to use Environment.NewLine.""",https://github.com/microsoft/qsharp-runtime/commit/00818415e46a90d880f4b4cc11a4f89ab88ff8ff#diff-c8288ee83f17b86fcd95d662805de5c1c583e88a20b4914f14fc05106bbe1af5L254
2077,bug,Classical,microsoft/qsharp-runtime,eaafd1ba3e4e421655889bdf2f5d0daa18ae96f2,Intermediate Representation,Incorrect Output,Incorrect Application Logic,"FIxer: ""This change modifies exception handling to use ""throw"" without arguments to re-throw exceptions without changing stack trace. This is needed for correct matching between C# and Q# stacks, which is needed to report correct locations in Q# stack""",https://github.com/microsoft/qsharp-runtime/commit/eaafd1ba3e4e421655889bdf2f5d0daa18ae96f2#diff-9a3d08240fcb152748986f06c20281497b3038ed4738989591275e73e810a9d9L792
2082,bug,Quantum,microsoft/qsharp-runtime,f4a4a6d959dc0e97bc8dc12fc67ddbe78423f5fe,Testing,Failing Test,Incorrect Resources Access,"Fixer: ""The previous test tried to test multiple exceptional states, but once a QubitManager hits an exception, it is no longer usable and its internal state is unreliable, so these cases should not be in a single test.""",https://github.com/microsoft/qsharp-runtime/commit/f4a4a6d959dc0e97bc8dc12fc67ddbe78423f5fe#diff-407b9e684f5dd1445c3dd59ad4786bd402869d49a51e5e02c93ce22c2ba93c14L131
2087,bug,Classical,microsoft/qsharp-runtime,4a5862ffae68159aa0918ec9ed7f955d30a1ade3,Machine Code Generation,Compilation Error,Incorrect Application Logic,"When defining a UDT (user defined type) with a named item whose type is a non-singleton tuple, the C# code generation step produces invalid properties that then fail to compile when running dotnet build.",https://github.com/microsoft/qsharp-runtime/commit/4a5862ffae68159aa0918ec9ed7f955d30a1ade3#diff-9a3d08240fcb152748986f06c20281497b3038ed4738989591275e73e810a9d9L1458
2089,bug,Classical,microsoft/qsharp-runtime,d7e1d9d3ec19f821c56493df4aa0aaf0476bcb3a,Simulator,Incorrect Output,Incorrect Randomenss Handling,"Reporter: ""Message($""{Random([1.0, 2.0, 2.0])}""); I'm getting 0, 1, 3 - I'm guessing that the final element is erroneously increased by 1? this bug only happens on the ResourceEstimator""",https://github.com/microsoft/qsharp-runtime/commit/d7e1d9d3ec19f821c56493df4aa0aaf0476bcb3a#diff-4d9c633709f27457188e7637b03e7915a2f5d2153a14543d077a31c1d39b99d2R232
2100,bug,Classical,microsoft/qsharp-runtime,5f8268e42a938dc9603b8f1cf640f33e7665dedf,Testing,Unclear,API Misuse - Internal,"Fixer: ""This PR updates a unit case than contained a statement that shouldn't be supported"" (refering to the call of GenRecursionPartial without syntax <> )",https://github.com/microsoft/qsharp-runtime/commit/5f8268e42a938dc9603b8f1cf640f33e7665dedf#diff-2365d1b5d7e85577e91df45e7a6cca07b06b91711cb76b4b64aacc3fcedab2bfL49
2101,bug,Classical,microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,Intermediate Representation,"Crash - OS/PL Error, Crash",Conflicting Statements,Fix: naming conflict between C# and Q# (lots of changes 100 changed files),https://github.com/microsoft/qsharp-runtime/commit/4a3eca470d79a0bb79e6beb270155f1d5bf3cc25#diff-a451b20e699e418eb589128d9a871d50176c3676d45dac5e800c7db72523d6f5L165
2102,bug,Classical,microsoft/qsharp-runtime,42781886d9d3dd762423e45c69323c9a53c57c0f,Simulator,Unclear,Wrong Identifier,"Bug: duplicated code, seems to come from copy paste anipattern. The bug is in the depth counter so it reasonably lead to a wrong result of the depth.",https://github.com/microsoft/qsharp-runtime/pull/278/files#diff-6964bd535dc2d27c9898e2ec697e61fc6e4cc4e83ee776af094721d20d1f730cL91
2105,bug,Classical,microsoft/qsharp-runtime,796dc27a2ec0fb72773aa25ad9057284d9327384,Simulator,"Crash - Application Error, Crash","Misconfiguration, Misconfiguration - Building","Fix build procedure, because of IonQ device do not have certain operations",https://github.com/microsoft/qsharp-runtime/commit/796dc27a2ec0fb72773aa25ad9057284d9327384#diff-c425c393783045ea2923f790e02001e6c2871c780efb4799d8e574df893c9e8eR85
2114,bug,Classical,microsoft/qsharp-runtime,cd360b3fad5477930122a7402f2ae473665dc505,Testing,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Testing",The test were not running ,https://github.com/microsoft/qsharp-runtime/commit/cd360b3fad5477930122a7402f2ae473665dc505#diff-7e38f4f8b27745270786610fcc5a37c2363a4f59d42e381e71e1dd4962adec66R6
2117,bug,Classical,microsoft/qsharp-runtime,a9245fb759c6a415fd8daaca733ba78a0e9d9f4f,Simulator,Unclear,Overlooked Corner Case,"Fixer: in case of dynamic type (corner case) ""If inheritance is used, the `this` in QCTraceSimulatorImpl wont resolve to the right assembly. This uses the QCTraceSimulatorImpl type itself so that the assembly matching the QDK can be resolved."" Using the wrong assembly will likely lead an incorrect result or crash.",https://github.com/microsoft/qsharp-runtime/commit/a9245fb759c6a415fd8daaca733ba78a0e9d9f4f#diff-8758c9a520f5c15b77b7cdc43d2cec22367b87aad78aee322269e5fa8df43ae9L155
2129,bug,Classical,microsoft/qsharp-runtime,37f2dbec543357b574140f94760e162635de893a,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash",Conflicting Statements,"Reporter: ""These two imports are unused and cause an error when running bootstrap.ps1 on MacOS.""",https://github.com/microsoft/qsharp-runtime/commit/37f2dbec543357b574140f94760e162635de893a#diff-7ad50ad12b7bc27c19a91df38fe882fcd2b9853735ee985b7d5410ab82292dc6L4
225,bug,Quantum,Qiskit/qiskit-terra,a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6,Machine Code Generation,"Crash - Application Error, Crash",Barrier Related,"From issue reporter: ""Bug: The mapper sometimes reuses a measured qubit for further operation. This is rejected by real backends. It is, however, functionally correct because the measured qubit is only used as a swap intermediary."" From bug-fixer: ""If compilation is being performed for a real backend, the compiler inserts barriers before measurements to ensure they do not move before gates.""",https://github.com/Qiskit/qiskit-terra/commit/a18ef48c8a9fd0182064c81c0e7d79ad1c4c0ee6#
234,bug,Classical,Qiskit/qiskit-terra,6b6c370725dec7b61618c1d6f1cc62b8cf1a0907,Simulator,"Crash - Application Error, Crash","Typo, Wrong Identifier","Fixer: ""The Clifford backend is currently searching for errors in the id (idle) gate using the string ""idle"". However, both in the Qubit backend and in the README it is referred to as ""id"". This is solved simply by changing ""idle"" to ""id"" in the relevant lines in the Clifford engine.""",https://github.com/Qiskit/qiskit-terra/commit/6b6c370725dec7b61618c1d6f1cc62b8cf1a0907#diff-50bb432502a8eca5b62d3a234d80fe289c511f3d10bb74ebe73b880622cd9ed0L409
255,bug,Quantum,Qiskit/qiskit-terra,00d37c780dba447551e1e544a12b3aef10a43d53,Intermediate Representation,Incorrect Output,Incorrect IR - Wrong Information,"Reporter: ""load_qasm_file and load_qasm_string converts t gate into tdg."" A gate becomes another kind of gate via the conversion",https://github.com/Qiskit/qiskit-terra/commit/00d37c780dba447551e1e544a12b3aef10a43d53#diff-6f78e71d14df12d3c4d9b55eb086946a8cbe3d41b521253bb2517e7c3f7f7055L238
26,bug,Quantum,Qiskit/qiskit-ignis,439b3ee739fde633337f89b617c18821b25da0ad,Machine Code Generation,Incorrect Output,"Incorrect Numerical Computation, Incorrect IR - Wrong Information, Incorrect Scheduling","Fixer: ""Fix a bug of the position of measurement pulses inserted by py:func:`qiskit.ignis.characterization.calibrations.pulse_schedules.drag_schedules`.""",https://github.com/Qiskit/qiskit-ignis/commit/439b3ee739fde633337f89b617c18821b25da0ad#diff-671eb8beb7ccfa74a9614b0eb26fb382364bf9ee55f558fb70921a1eb19a0cf8R151
27,bug,Classical,Qiskit/qiskit-ignis,0af27dd1fdd5c4e4d2ef80d21d0375d11a1625fd,Testing,Incorrect Output,Incorrect Randomenss Handling,"Fixer: ""fix a bug at func:`qiskit.ignis.verification.randomized_benchmarking.randomized_benchmarking_seq` which caused all the subsystems with the same size in the given rb_pattern to have the same gates when a 'rand_seed' parameter was given to the function.
",https://github.com/Qiskit/qiskit-ignis/commit/0af27dd1fdd5c4e4d2ef80d21d0375d11a1625fd#diff-ec411cfa8bd961bfffea72867bb2298e5d375657a7f08ff0441e406776cb0c4eR443
30,bug,Classical,Qiskit/qiskit-ignis,824372e18a42a735bbef37cd8ee61bc5d5821f9f,Quantum Abstractions,"Crash - Application Error, Crash",API Outdated - External,"Reporter: ""Since Qiskit/qiskit-terra#5432 was merged in Terra, the CNOT-Dihedral tests in ignis are failing with the following error: AttributeError: 'CNOTDihedral' object has no attribute '_op_shape'. The code of the CNOTDihedral class in ignis should be fixed to support the new OpShape class.""

",https://github.com/Qiskit/qiskit-ignis/commit/824372e18a42a735bbef37cd8ee61bc5d5821f9f#diff-0eb340f2203f67b4758c1b9362fcb7231e56e68a04582574a9f419d30ceed0f4R404
31,bug,Quantum,Qiskit/qiskit-ignis,1f7b71999c28483064e91882ef1510ede23ba0e2,Quantum State Evaluation,Inefficiency,Overlooked Corner Case,"From fixer: ""Fixes bug in expectation value error mitigation where if the qubits kwarg was not specified it would incorrectly use the total number of qubits of the mitigator, rather than the number of classical bits in the count dictionary leading to greatly reduced performance.""",https://github.com/Qiskit/qiskit-ignis/pull/563/files#diff-cfcca67dcc4cf3b4e800953780457d6686a515235a60592ea57287e277b860f0L116
32,bug,Classical,Qiskit/qiskit-ignis,864663d2f6212d893731ec2b5678592e4f9a4a02,Quantum State Evaluation,Incorrect Output,Incorrect Application Logic,"Reporter: ""The weight_syndrome_graph method of Decoder objects in topological_codes has not been successfully migrated to networkx.""",https://github.com/Qiskit/qiskit-ignis/commit/864663d2f6212d893731ec2b5678592e4f9a4a02#diff-cae586d5b7f26df9dc3e040d309a039cbd0cbb7e7ed5bf69890591369857b450L201
33,bug,Classical,Qiskit/qiskit-ignis,2f47127a99b709af2ea1f844aeee8f1d90e49194,Testing,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Testing","In a tox.ini python3.8 was too specific, working only for people who had it. Bug-fix: moved to python 3 which is general",https://github.com/Qiskit/qiskit-ignis/commit/2f47127a99b709af2ea1f844aeee8f1d90e49194#diff-ef2cef9f88b4fe09ca3082140e67f5ad34fb65fb6e228f119d3812261ae51449L36
35,bug,Classical,PennyLaneAI/pennylane,105bc044a0a35684ec961310aca212d49ba5c451,Machine Code Generation,"Crash - Application Error, Crash",String Bug,The backend exposes that it can do operations that are not implemented.,https://github.com/PennyLaneAI/pennylane/commit/105bc044a0a35684ec961310aca212d49ba5c451#diff-5431cb6814c823a51077aa683bbfca64982522e744f41919153afb9a825742aeL38
4,bug,Classical,Qiskit/qiskit-ignis,3694ca68abf54a03e73318e81d8932e6a7159f12,Testing,Other Non-functional,API Outdated - External,Fix DeprecationWarnings coming from Terra due to old-style bit access,https://github.com/Qiskit/qiskit-ignis/commit/3694ca68abf54a03e73318e81d8932e6a7159f12#diff-ec411cfa8bd961bfffea72867bb2298e5d375657a7f08ff0441e406776cb0c4eL343
505,bug,Quantum,Qiskit/qiskit-terra,103f6ffcee69b924417f59c0cc830815b6728387,Quantum Abstractions,"Crash - OS/PL Error, Crash",Overlooked Corner Case,"Bug-reporter: ""Create an empty circuit and run depth() on it.""",https://github.com/Qiskit/qiskit-terra/commit/103f6ffcee69b924417f59c0cc830815b6728387#diff-f8bf228c13afac54d0487df4391520ab5b0efbe5649e447475d99dd04ce06c89R905
514,bug,Quantum,Qiskit/qiskit-terra,3c220265117f6d1a2a9661c7f01852b388ff5be9,Machine Code Generation,Incorrect Output,"Incorrect Application Logic, Incorrect IR - Wrong Information","Reporter: ""When passing a circuit through the basic scheduler (qiskit.scheduler.schedule), the resulting Schedule will always measure qubit results into the MemorySlot which matches the qubit index. qc.measure(q[0], c[3]) will measure qubit 0 into MemorySlot(0) rather than MemorySlot(3)""",https://github.com/Qiskit/qiskit-terra/commit/3c220265117f6d1a2a9661c7f01852b388ff5be9#diff-b99ce617b39006e886e2b272de578ea1c0aa945c56a64f2f3e0afc34db02ffb1L154
53,bug,Classical,PennyLaneAI/pennylane,504c58d74a6496d9dc72fe1667bac656f2ada18b,Quantum Abstractions,"Crash - OS/PL Error, Crash","Type Problem, Incorrect IR - Wrong Information","When QNode keyword arguments are used to specify wires of operations/expvals, complicated casting rules can cause them to be of type np.int64 rather than the standard Python type int. This can cause issues with external plugin devices, for example, if the targeted framework performs validation to ensure that isinstance(qubit, int).
To fix this, we explicitly cast the operation wires directly to integers in Operation.wires.",https://github.com/PennyLaneAI/pennylane/commit/504c58d74a6496d9dc72fe1667bac656f2ada18b#diff-ed5f9c0de17892f74e5119e2a032fe277eaa330ec4df0c249c7a75af7be6585eL376
556,bug,Quantum,Qiskit/qiskit-terra,32aba60331d6a6789e4656fb5c772d913e17389c,Machine Code Generation,Incorrect Output,Incorrect Scheduling,"Reporter: ""When we have two different pulses with the same name in different schedules, assembler combines those pulses. The second my_gaussian pulse should be renamed and independently registered to the pulse library.""",https://github.com/Qiskit/qiskit-terra/commit/32aba60331d6a6789e4656fb5c772d913e17389c#diff-6aa4052cb8c088c369825b59198a653825bffc23c36392ac2f51ecd703d6f55bL106
567,bug,Classical,Qiskit/qiskit-terra,e8c5a7e41b20fe3a4a1370d95a08be0c9b47c489,Optimizations,"Incorrect Final Measurement, Incorrect Output","Incorrect Application Logic, Overlooked Corner Case","Reporter: ""Simplification done during in the constructor, of the pauli list that is passed, had a bug.""",https://github.com/Qiskit/qiskit-terra/commit/e8c5a7e41b20fe3a4a1370d95a08be0c9b47c489#diff-e7c165dd3f83f87e26b9ff2326879b25d67ea29793b698e9c573d152a75efa9dL368
663,bug,Quantum,Qiskit/qiskit-terra,04f20797eaa1a460e405adb8333508cd73bc448b,Optimizations,"Crash - Application Error, Crash","API Misuse - Internal, Incorrect Application Logic","Reporter: ""The pulse compress may increase the recursion depth of input schedule and crash the pulse assembler.""",https://github.com/Qiskit/qiskit-terra/commit/04f20797eaa1a460e405adb8333508cd73bc448b#diff-bb19271efe347badbde6ddc643b1789324f937864dfd2c0a9f8465b95a746e99L303
679,bug,Classical,Qiskit/qiskit-terra,0885e65b630204330113e5f7e570d84dec2ba293,Visualization and Plotting,"Crash - OS/PL Error, Crash",Concurrency,"Reporter: ""The problem is that the event infrastructure in Terra is global and sometimes we get crashes on the instance variable the TextBarProgress keeps (self.iter) since a single TextProgressBar receives all those events from parallel_map in mixed orders when actually they should apply to separate progress bars.""",https://github.com/Qiskit/qiskit-terra/commit/0885e65b630204330113e5f7e570d84dec2ba293#diff-8b4c0e6f28a6a2a0f1a4daae4cf63437c9c5b467a14ce1913ffd82f29e695043R158
68,bug,Classical,PennyLaneAI/pennylane,4d5ce6ce11c416b68f0918e7e3ef74e1a75d8b55,Testing,Failing Test,"Misconfiguration, Misconfiguration - Testing","Reporter: in the test suite ""QNodes were being created at the module level. This was causing exceptions if PyTorch or TensorFlow was not installed, as they were not within scope of the 'skip_if_not_installed' fixtures.""",https://github.com/PennyLaneAI/pennylane/commit/4d5ce6ce11c416b68f0918e7e3ef74e1a75d8b55#diff-9008d0218658d9a9017bb70592e6457a0056ecc7372942a23d6a90ae8c05e311L541
7,bug,Classical,Qiskit/qiskit-ignis,23d5ef8231d0bb95cb03ad9b1b62ee37757b24b3,Quantum State Evaluation,"Incorrect Final Measurement, Incorrect Output",Incorrect Application Logic,"From fixer: ""Fixed some small errors in randomized benchmarking. Add the ability to load multiple results into a measurement call.""",https://github.com/Qiskit/qiskit-ignis/pull/240/commits/c04d5c7c41e0725711a434d4bb087de80b800be7#diff-4e31c2587a1311205a23b6118dfc15597201e6cd299e58131f25a5a326dd333cR450
700,bug,Quantum,Qiskit/qiskit-terra,b0d31257972f2c87cb4d549429372192d0e159e7,Quantum Abstractions,Incorrect Output,"Incorrect IR - Wrong Information, Overlooked Corner Case","Fixer: ""The ``append`` method can be used to insert one parameterized gate instance into multiple circuits. This fix makes a copy of parameterized gate instances when appended to a circuit to ensure that changing a parameter in one circuit will not affect other circuits. """,https://github.com/Qiskit/qiskit-terra/commit/b0d31257972f2c87cb4d549429372192d0e159e7#diff-f8bf228c13afac54d0487df4391520ab5b0efbe5649e447475d99dd04ce06c89R827
733,bug,Classical,Qiskit/qiskit-terra,c00602aadf4062b65ab3862fb729a85b20bf004b,Interface to Quantum Computer,"Crash - OS/PL Error, Crash",API Misuse - Internal,"Using hasattr: hasattr(field, self._options) --> hasattr(self._options, field)",https://github.com/Qiskit/qiskit-terra/commit/c00602aadf4062b65ab3862fb729a85b20bf004b#diff-4780d4bc4161e3db92017954d8e6e07017dd267827bda3d4882298c30200c4ebL115
75,bug,Quantum,PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,"Quantum Abstractions, Quantum State Evaluation","Incorrect Final Measurement, Incorrect Output",Wrong Concept,"Fixes a bug in the new QubitDevice class, where the function generate_samples() was generating the incorrect samples for a given device probability. In the qubit device they swap the number of qubits measures with the total number of qubits; and also the number_of_states with the num_wires.",https://github.com/PennyLaneAI/pennylane/commit/d6ea8b514d41125471b82e821e15ab270003f71a#diff-2bac275514b4eb9821d65d3204887b470da7c6cca675363a4b970c94d8be1513L258
"75,5",bug,Quantum,PennyLaneAI/pennylane,d6ea8b514d41125471b82e821e15ab270003f71a,"Quantum Abstractions, Quantum State Evaluation","Incorrect Final Measurement, Incorrect Output",MSB-LSB convention mismatches,"Fixes a bug in the new QubitDevice class, where the marginal probability was not taking into account the ordering of the wires to be marginalized (qubit order).",https://github.com/PennyLaneAI/pennylane/commit/d6ea8b514d41125471b82e821e15ab270003f71a#diff-2bac275514b4eb9821d65d3204887b470da7c6cca675363a4b970c94d8be1513R282
76,bug,Classical,PennyLaneAI/pennylane,2096a60c3f94fa9c06dd6a414f8d93b690f136f6,Domain-specific Abstractions,Incorrect Output,"API Misuse - External, Wrong Identifier","Fixer: ""Fixes a bug where the QNode collection was returning an inconsistent shape for the autograd interface.""",https://github.com/PennyLaneAI/pennylane/commit/2096a60c3f94fa9c06dd6a414f8d93b690f136f6#diff-16642def259ef98725bc4e4eee598f7bd4fe00cdd7c1b312cedfcf5903921245L266
787,bug,Quantum,Qiskit/qiskit-terra,cb2110957e4b22df8d1bfe42e353fae83af2a14b,Quantum Abstractions,Incorrect Output,"Incorrect IR - Missing Information, Imprecise Result","Reporter: ""When combining a regular QuantumCircuit with a calibrated circuit, the calibrated circuit information is lost and the default gate is used instead"". Fixer: ""Quantum circuit Calibrations are now carried over when the operators += and + are used.""",https://github.com/Qiskit/qiskit-terra/commit/cb2110957e4b22df8d1bfe42e353fae83af2a14b#diff-f8bf228c13afac54d0487df4391520ab5b0efbe5649e447475d99dd04ce06c89R570
862,bug,Quantum,Qiskit/qiskit-terra,d2098068d31f4c04e7dee228a27951a3dde3b4f9,Quantum State Evaluation,"Incorrect Final Measurement, Incorrect Output",String Encoding Related,"Reporter: ""previously there would be keys like ""0"" and ""10"". Now they are ""00"" and ""10"" which is consistent with how the Counts are done.""",https://github.com/Qiskit/qiskit-terra/commit/d2098068d31f4c04e7dee228a27951a3dde3b4f9#diff-dcc3de043d1bcb176ff027e5d35908af0b6e732bd7ed63b62a44c826bed3e0caR121
